Region_Comercial,Subregion_Comercial,AGRUP_PIVO,CANAL,Marca,Tamano,EMPAQUE,Retornable,Agrup_Producto,SKU,MES,MES-CUOTA, AL-CUOTA ,AL-VENTA-2017,AL-VENTA-2018,AL-VENTA-2019,YEAR-2018,YEAR-2019
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,11.82,11.82,19.02,14.79,6.34,69.74,61.29
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,4.49,4.49,7.13,4.76,7.13,23.78,28.53
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,11.92,11.92,4.76,12.68,15.85,55.48,68.16
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,4.92,4.92,4.23,4.23,8.45,27.47,31.70
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,7.18,7.18,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,0.00,0.00,7.40,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,1.80,1.80,2.11,2.11,0.00,19.02,10.57
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,8.84,8.83,14.79,8.45,6.34,46.49,42.27
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,5.65,5.65,4.76,0.00,2.38,23.78,23.78
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,12.31,12.31,9.51,14.27,12.68,53.89,49.14
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,0.00,47.55,0.00,47.55,72.91
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,7364.47,7364.45,6620.96,7895.38,6765.21,30433.92,27167.03
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,53.71,53.69,0.00,0.00,173.56,320.98,725.17
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,0.00,0.00,146.09,0.00,0.00,-15.72,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,0.00,237.77,0.00,407.37,-8.19
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,41.87,41.87,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,3561.49,3561.49,3189.22,3601.35,3159.10,14116.90,12377.25
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,MIXTOS,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,MIXTOS FAMILIAR 3 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,2.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,11.94,11.94,1.59,11.10,14.27,33.29,49.14
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,0.05,0.04,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,SPRITE SIN AZuCAR,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,SPRITE SIN AZuCAR FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,3.70,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,30.51,30.51,25.36,19.02,39.63,131.56,149.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,MIXTOS,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,MIXTOS FAMILIAR 3 LTS NO RETORNABLE,ABRIL,3.61,3.62,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,49.82,49.82,46.49,84.54,76.08,238.81,287.42
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,12.94,12.94,16.64,14.27,26.15,80.84,97.48
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,36.46,36.47,31.70,52.31,63.40,172.78,233.01
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA SIN AZuCAR,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA SIN AZuCAR FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,5.55,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,22.32,22.32,29.59,23.25,46.49,107.78,137.37
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,10.16,10.14,0.00,0.00,2.38,2.38,7.13
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,5.39,5.39,12.68,10.57,16.91,41.21,42.27
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,54.16,54.16,52.84,59.18,103.56,336.03,317.01
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,11.20,11.20,9.51,11.89,28.53,66.57,80.44
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,0.28,0.28,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,92.33,92.30,50.72,69.74,136.32,271.05,469.19
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,4.23,0.00,4.23
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,0.47,0.47,0.00,0.00,2.11,0.00,2.11
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,4.60,4.60,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,2.53,2.53,0.00,0.00,0.00,0.00,14.79
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,6.34,0.00,6.34
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,0.00,9.51
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,2.92,2.92,0.00,0.00,0.00,12.68,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,167.28,167.28,137.37,221.91,63.40,483.97,295.88
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,17.72,17.72,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,143.96,143.96,137.37,200.77,86.65,473.40,285.31
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,27.84,27.84,30.12,0.00,25.36,99.86,95.11
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,2.55,2.55,0.00,0.00,6.34,8.45,14.79
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,16.27,16.27,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,2.35,2.35,0.00,0.00,4.23,12.68,12.68
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,1.59,0.00,0.00,1.59,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,108.72,108.72,389.93,140.28,116.50,787.38,518.32
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,614.42,614.43,928.87,602.34,540.52,2694.67,2401.43
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,1.45,1.45,2.11,2.11,2.11,10.57,6.34
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,2.74,2.73,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,0.00,0.00,4.23,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,94.06,94.07,76.08,52.31,77.67,223.50,480.29
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,0.46,0.46,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,32.11,32.11,69.74,153.75,30.12,551.61,145.83
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,422.57,422.58,422.68,634.02,390.98,2235.98,1756.24
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,271.91,271.92,213.98,380.42,309.09,1345.72,998.59
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,0.00,-3.17
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,7674.12,7674.12,6988.71,6738.26,8294.83,31109.17,30666.93
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,0.80,0.79,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,385.10,385.10,422.68,422.68,593.87,2235.98,2470.56
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,150.11,150.11,130.77,190.21,123.64,795.31,518.32
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,2278.61,2278.62,2231.82,2059.04,2900.73,8757.68,10352.29
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,48.32,48.32,53.89,53.89,22.19,312.26,196.55
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,MIXTOS,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,MIXTOS FAMILIAR 3 LTS NO RETORNABLE,ABRIL,9.68,9.69,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,70.36,70.30,40.15,122.58,95.10,416.34,454.38
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,28.75,28.75,23.78,54.68,23.78,204.47,195.76
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,19.18,19.17,0.00,0.00,26.42,5.28,117.29
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,59.83,59.87,36.46,82.43,66.57,323.36,326.53
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA SIN AZuCAR,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA SIN AZuCAR FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,0.00,0.00,0.00,0.00,0.00,7.40,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,42.03,42.04,35.93,50.72,31.70,245.15,187.04
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,31.83,31.80,0.00,0.00,0.00,0.00,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA,FAMILIAR,1.750 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 1.750 LTS NO RETORNABLE,ABRIL,0.00,0.00,12.94,1.85,0.00,3.39,0.00
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,3.45,3.45,8.45,0.00,8.45,8.45,25.36
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,84.93,84.90,42.27,124.69,99.33,431.13,450.15
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,29.07,29.07,26.15,45.17,21.40,166.43,139.88
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,37.36,37.37,3.17,5.28,38.04,25.71,157.45
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,84.33,84.34,69.74,128.39,52.31,670.50,304.08
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,8.57,8.57,177.53,66.57,1.59,646.72,6.34
REGION MODERNO,CUENTAS CLAVES,CUENTAS CLAVES,MODERNO,FANTA SIN AZuCAR,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA SIN AZuCAR FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,0.27,0.27,0.00,0.00,0.00,0.00,0.00
